Date,Open,High,Low,Close,Adj Close,Volume
2019-04-23,5680.000000,5710.000000,5595.000000,5630.000000,5276.199219,48654000
2019-04-24,5640.000000,5640.000000,5600.000000,5630.000000,5324.430664,46975000
2019-04-25,5535.000000,5620.000000,5525.000000,5595.000000,5291.330566,61482500
2019-04-26,5585.000000,5645.000000,5570.000000,5620.000000,5314.973633,66204500
2019-04-29,5610.000000,5695.000000,5595.000000,5685.000000,5376.445801,65480500
2019-04-30,5670.000000,5760.000000,5670.000000,5750.000000,5437.917969,107607500
2019-05-01,5750.000000,5750.000000,5750.000000,5750.000000,5437.917969,0
2019-05-02,5800.000000,5810.000000,5675.000000,5685.000000,5376.445801,80879500
2019-05-03,5680.000000,5750.000000,5615.000000,5675.000000,5366.988770,58244500
2019-05-06,5600.000000,5660.000000,5595.000000,5620.000000,5314.973633,36649500
2019-05-07,5675.000000,5710.000000,5650.000000,5660.000000,5352.802734,59177000
2019-05-08,5600.000000,5700.000000,5595.000000,5700.000000,5390.631836,59062000
2019-05-09,5700.000000,5700.000000,5625.000000,5630.000000,5324.430664,126636500
2019-05-10,5610.000000,5680.000000,5600.000000,5610.000000,5305.516113,76130500
2019-05-13,5680.000000,5695.000000,5600.000000,5610.000000,5305.516113,63720500
2019-05-14,5560.000000,5630.000000,5495.000000,5495.000000,5196.758301,114800500
2019-05-15,5555.000000,5555.000000,5445.000000,5460.000000,5163.657715,72065000
2019-05-16,5460.000000,5480.000000,5280.000000,5280.000000,4993.427734,87939000
2019-05-17,5280.000000,5310.000000,5180.000000,5180.000000,4898.854492,74207000
2019-05-20,5180.000000,5390.000000,5140.000000,5380.000000,5087.999512,54764500
2019-05-21,5470.000000,5495.000000,5400.000000,5460.000000,5163.657715,97371000
2019-05-22,5530.000000,5530.000000,5400.000000,5460.000000,5163.657715,38519000
2019-05-23,5440.000000,5605.000000,5340.000000,5605.000000,5300.788086,54926000
2019-05-24,5610.000000,5630.000000,5605.000000,5610.000000,5305.516113,37402000
2019-05-27,5535.000000,5700.000000,5530.000000,5685.000000,5376.445801,68564000
2019-05-28,5655.000000,5770.000000,5655.000000,5735.000000,5423.731934,209923000
2019-05-29,5800.000000,5895.000000,5730.000000,5740.000000,5428.460938,133044500
2019-05-30,5740.000000,5740.000000,5740.000000,5740.000000,5428.460938,0
2019-05-31,5740.000000,5870.000000,5735.000000,5820.000000,5504.118652,96875000
2019-06-03,5820.000000,5820.000000,5820.000000,5820.000000,5504.118652,0
2019-06-04,5820.000000,5820.000000,5820.000000,5820.000000,5504.118652,0
2019-06-05,5820.000000,5820.000000,5820.000000,5820.000000,5504.118652,0
2019-06-06,5820.000000,5820.000000,5820.000000,5820.000000,5504.118652,0
2019-06-07,5820.000000,5820.000000,5820.000000,5820.000000,5504.118652,0
2019-06-10,6000.000000,6190.000000,5810.000000,5880.000000,5560.862793,179238000
2019-06-11,5900.000000,5960.000000,5845.000000,5910.000000,5589.233887,72901000
2019-06-12,5840.000000,5900.000000,5820.000000,5845.000000,5527.761230,69255500
2019-06-13,5885.000000,5885.000000,5790.000000,5805.000000,5489.933105,78802500
2019-06-14,5845.000000,5845.000000,5790.000000,5800.000000,5485.204590,57220500
2019-06-17,5810.000000,5840.000000,5790.000000,5795.000000,5480.475098,83624000
2019-06-18,5795.000000,5900.000000,5795.000000,5900.000000,5579.776367,78788000
2019-06-19,5900.000000,5960.000000,5890.000000,5940.000000,5617.605957,66944500
2019-06-20,5900.000000,5940.000000,5805.000000,5910.000000,5589.233887,59504500
2019-06-21,5910.000000,5935.000000,5840.000000,5880.000000,5560.862793,144149000
2019-06-24,5895.000000,5900.000000,5865.000000,5875.000000,5556.133789,30084000
2019-06-25,5930.000000,5960.000000,5875.000000,5910.000000,5589.233887,40561500
2019-06-26,5940.000000,5940.000000,5860.000000,5865.000000,5546.676758,59334500
2019-06-27,5850.000000,5935.000000,5805.000000,5935.000000,5612.876953,77525000
2019-06-28,5980.000000,5995.000000,5960.000000,5995.000000,5669.620117,80919000
2019-07-01,5995.000000,6025.000000,5965.000000,5990.000000,5664.891113,56612500
2019-07-02,5990.000000,6000.000000,5950.000000,6000.000000,5674.349121,48563500
2019-07-03,5950.000000,6000.000000,5940.000000,6000.000000,5674.349121,43640000
2019-07-04,6000.000000,6010.000000,5965.000000,5990.000000,5664.891113,28224500
2019-07-05,6020.000000,6020.000000,5970.000000,5970.000000,5645.977051,32722500
2019-07-08,5935.000000,5960.000000,5865.000000,5880.000000,5560.862793,38361000
2019-07-09,5870.000000,6000.000000,5870.000000,6000.000000,5674.349121,47740500
2019-07-10,6000.000000,6040.000000,5995.000000,6000.000000,5674.349121,52183500
2019-07-11,6020.000000,6025.000000,5980.000000,6025.000000,5697.992188,34279500
2019-07-12,6000.000000,6030.000000,5995.000000,6010.000000,5683.806152,29838000
2019-07-15,6060.000000,6115.000000,6035.000000,6105.000000,5773.649902,61453500
2019-07-16,6080.000000,6105.000000,6070.000000,6085.000000,5754.736328,38075000
2019-07-17,6080.000000,6150.000000,6045.000000,6150.000000,5816.208008,45487000
2019-07-18,6100.000000,6170.000000,6055.000000,6145.000000,5811.479492,43625500
2019-07-19,6195.000000,6210.000000,6150.000000,6200.000000,5863.494141,43973500
2019-07-22,6260.000000,6290.000000,6200.000000,6290.000000,5948.609863,37314500
2019-07-23,6240.000000,6290.000000,6205.000000,6235.000000,5896.593750,39129500
2019-07-24,6260.000000,6265.000000,6165.000000,6250.000000,5910.780273,51343500
2019-07-25,6270.000000,6275.000000,6200.000000,6250.000000,5910.780273,53477500
2019-07-26,6250.000000,6250.000000,6190.000000,6195.000000,5858.765625,51797500
2019-07-29,6220.000000,6230.000000,6160.000000,6190.000000,5854.036621,68509500
2019-07-30,6205.000000,6250.000000,6190.000000,6220.000000,5882.408691,38225500
2019-07-31,6190.000000,6240.000000,6180.000000,6190.000000,5854.036621,64129000
2019-08-01,6190.000000,6270.000000,6185.000000,6210.000000,5872.951172,78228000
2019-08-02,6160.000000,6205.000000,6160.000000,6165.000000,5830.393066,62989500
2019-08-05,6215.000000,6215.000000,6000.000000,6000.000000,5674.349121,90924000
2019-08-06,5880.000000,5955.000000,5765.000000,5880.000000,5560.862793,183296000
2019-08-07,5975.000000,6050.000000,5905.000000,6010.000000,5683.806152,92102000
2019-08-08,6010.000000,6080.000000,5980.000000,6005.000000,5679.077637,58295500
2019-08-09,6055.000000,6120.000000,6055.000000,6065.000000,5735.821289,48118500
2019-08-12,6070.000000,6080.000000,6000.000000,6040.000000,5712.177734,52705000
2019-08-13,6000.000000,6040.000000,6000.000000,6015.000000,5688.535156,84406000
2019-08-14,6040.000000,6060.000000,5980.000000,6010.000000,5683.806152,81942000
2019-08-15,5920.000000,6000.000000,5860.000000,6000.000000,5674.349121,52561500
2019-08-16,6040.000000,6040.000000,5960.000000,5960.000000,5636.520020,49821500
2019-08-19,6030.000000,6030.000000,5965.000000,6015.000000,5688.535156,30619000
2019-08-20,6035.000000,6035.000000,5985.000000,5985.000000,5660.163086,58393500
2019-08-21,6000.000000,6005.000000,5975.000000,5975.000000,5650.705566,55927500
2019-08-22,5925.000000,6000.000000,5920.000000,6000.000000,5674.349121,65888000
2019-08-23,5920.000000,5995.000000,5905.000000,5995.000000,5669.620117,33083500
2019-08-26,5940.000000,6000.000000,5860.000000,5990.000000,5664.891113,41388500
2019-08-27,6040.000000,6040.000000,5950.000000,6005.000000,5679.077637,123780000
2019-08-28,6000.000000,6020.000000,5985.000000,5995.000000,5669.620117,55688000
2019-08-29,5990.000000,6025.000000,5985.000000,6005.000000,5679.077637,51525500
2019-08-30,6080.000000,6100.000000,6005.000000,6100.000000,5768.921387,73650000
2019-09-02,6100.000000,6100.000000,6000.000000,6000.000000,5674.349121,42429000
2019-09-03,6000.000000,6055.000000,6000.000000,6055.000000,5726.363770,42743500
2019-09-04,6060.000000,6060.000000,6005.000000,6020.000000,5693.264160,41979000
2019-09-05,6085.000000,6085.000000,6015.000000,6040.000000,5712.177734,53650500
2019-09-06,6060.000000,6060.000000,6025.000000,6025.000000,5697.992188,54349000
2019-09-09,6050.000000,6055.000000,5980.000000,6035.000000,5707.448730,25912000
2019-09-10,6020.000000,6055.000000,5985.000000,6055.000000,5726.363770,40291000
2019-09-11,6050.000000,6100.000000,6010.000000,6100.000000,5768.921387,45243500
2019-09-12,6100.000000,6105.000000,6010.000000,6020.000000,5693.264160,40034000
2019-09-13,6080.000000,6090.000000,6010.000000,6030.000000,5702.720215,28419500
2019-09-16,6000.000000,6015.000000,5985.000000,6005.000000,5679.077637,77289000
2019-09-17,5990.000000,6035.000000,5985.000000,6030.000000,5702.720215,92037500
2019-09-18,5990.000000,6040.000000,5990.000000,6040.000000,5712.177734,28667000
2019-09-19,6015.000000,6045.000000,6000.000000,6030.000000,5702.720215,61988500
2019-09-20,6050.000000,6050.000000,5990.000000,5990.000000,5664.891113,133433000
2019-09-23,6030.000000,6030.000000,6000.000000,6025.000000,5697.992188,47231500
2019-09-24,5980.000000,6000.000000,5940.000000,5945.000000,5622.334473,79718500
2019-09-25,5900.000000,5935.000000,5780.000000,5935.000000,5612.876953,88620000
2019-09-26,6000.000000,6060.000000,5970.000000,6060.000000,5731.092773,109859000
2019-09-27,6005.000000,6075.000000,6000.000000,6070.000000,5740.550293,48010000
2019-09-30,6070.000000,6070.000000,6005.000000,6070.000000,5740.550293,73391000
2019-10-01,6010.000000,6065.000000,6010.000000,6040.000000,5712.177734,40057000
2019-10-02,6010.000000,6070.000000,6010.000000,6050.000000,5721.635254,52376500
2019-10-03,6010.000000,6045.000000,5950.000000,6040.000000,5712.177734,50269000
2019-10-04,5980.000000,6065.000000,5980.000000,6045.000000,5716.906738,56890500
2019-10-07,6070.000000,6080.000000,6050.000000,6070.000000,5740.550293,56705500
2019-10-08,6080.000000,6100.000000,6015.000000,6100.000000,5768.921387,46997500
2019-10-09,6100.000000,6100.000000,6050.000000,6070.000000,5740.550293,41496500
2019-10-10,6020.000000,6110.000000,6020.000000,6110.000000,5778.378418,65806500
2019-10-11,6080.000000,6155.000000,6080.000000,6125.000000,5792.565430,40863500
2019-10-14,6130.000000,6200.000000,6130.000000,6200.000000,5863.494141,37514500
2019-10-15,6190.000000,6190.000000,6145.000000,6175.000000,5839.850098,40935000
2019-10-16,6200.000000,6215.000000,6175.000000,6215.000000,5877.679688,65776500
2019-10-17,6185.000000,6210.000000,6105.000000,6115.000000,5783.106934,45666500
2019-10-18,6160.000000,6170.000000,6140.000000,6160.000000,5825.665527,41008500
2019-10-21,6200.000000,6255.000000,6185.000000,6220.000000,5882.408691,59971500
2019-10-22,6270.000000,6300.000000,6225.000000,6300.000000,5958.066895,67259500
2019-10-23,6300.000000,6305.000000,6260.000000,6275.000000,5934.423340,62219000
2019-10-24,6290.000000,6320.000000,6270.000000,6300.000000,5958.066895,73101000
2019-10-25,6320.000000,6325.000000,6175.000000,6200.000000,5863.494141,61929500
2019-10-28,6200.000000,6250.000000,6200.000000,6205.000000,5868.222656,43249500
2019-10-29,6205.000000,6240.000000,6150.000000,6220.000000,5882.408691,79861500
2019-10-30,6280.000000,6285.000000,6200.000000,6265.000000,5924.966797,60738000
2019-10-31,6270.000000,6300.000000,6250.000000,6290.000000,5948.609863,58420500
2019-11-01,6300.000000,6325.000000,6275.000000,6325.000000,5981.709961,42080500
2019-11-04,6350.000000,6380.000000,6260.000000,6275.000000,5934.423340,43794500
2019-11-05,6350.000000,6360.000000,6270.000000,6360.000000,6014.810059,66161500
2019-11-06,6380.000000,6380.000000,6295.000000,6295.000000,5953.337891,63393000
2019-11-07,6335.000000,6335.000000,6250.000000,6285.000000,5943.881348,61972000
2019-11-08,6315.000000,6315.000000,6250.000000,6280.000000,5939.152344,90040500
2019-11-11,6335.000000,6340.000000,6265.000000,6295.000000,5953.337891,70207000
2019-11-12,6220.000000,6280.000000,6220.000000,6265.000000,5924.966797,47635500
2019-11-13,6265.000000,6285.000000,6265.000000,6280.000000,5939.152344,40083500
2019-11-14,6265.000000,6280.000000,6210.000000,6270.000000,5929.694824,37862000
2019-11-15,6280.000000,6290.000000,6255.000000,6275.000000,5934.423340,47138000
2019-11-18,6245.000000,6285.000000,6210.000000,6280.000000,5939.152344,65599000
2019-11-19,6330.000000,6350.000000,6300.000000,6315.000000,5972.251953,60115000
2019-11-20,6255.000000,6350.000000,6255.000000,6350.000000,6005.353027,43229500
2019-11-21,6350.000000,6350.000000,6300.000000,6300.000000,5958.066895,57523500
2019-11-22,6280.000000,6310.000000,6270.000000,6305.000000,5962.794922,56035000
2019-11-25,6330.000000,6335.000000,6275.000000,6275.000000,5934.423340,55133500
2019-11-26,6330.000000,6330.000000,6270.000000,6285.000000,5943.881348,192783500
2019-11-27,6270.000000,6300.000000,6240.000000,6300.000000,5958.066895,58833500
2019-11-28,6295.000000,6295.000000,6245.000000,6250.000000,5910.780273,44248000
2019-11-29,6230.000000,6295.000000,6225.000000,6280.000000,5939.152344,52954500
2019-12-02,6280.000000,6425.000000,6270.000000,6425.000000,6076.281738,49909000
2019-12-03,6420.000000,6420.000000,6345.000000,6375.000000,6028.995117,42823000
2019-12-04,6360.000000,6400.000000,6355.000000,6365.000000,6019.538574,37552000
2019-12-05,6360.000000,6385.000000,6330.000000,6340.000000,5995.895508,54168000
2019-12-06,6340.000000,6395.000000,6320.000000,6395.000000,6067.049805,69920500
2019-12-09,6370.000000,6395.000000,6360.000000,6395.000000,6067.049805,51667500
2019-12-10,6395.000000,6400.000000,6360.000000,6365.000000,6038.587891,57654000
2019-12-11,6365.000000,6385.000000,6350.000000,6380.000000,6052.817871,48469000
2019-12-12,6400.000000,6405.000000,6340.000000,6340.000000,6014.870117,79198500
2019-12-13,6395.000000,6420.000000,6350.000000,6360.000000,6033.844238,70822500
2019-12-16,6340.000000,6395.000000,6340.000000,6360.000000,6033.844238,78684000
2019-12-17,6395.000000,6500.000000,6365.000000,6500.000000,6166.664551,102914500
2019-12-18,6500.000000,6800.000000,6440.000000,6755.000000,6408.587402,181804000
2019-12-19,6700.000000,6720.000000,6590.000000,6600.000000,6261.536133,74171000
2019-12-20,6680.000000,6740.000000,6610.000000,6660.000000,6318.459473,99453000
2019-12-23,6680.000000,6730.000000,6650.000000,6660.000000,6318.459473,46558500
2019-12-26,6660.000000,6725.000000,6660.000000,6680.000000,6337.434082,38188500
2019-12-27,6670.000000,6700.000000,6670.000000,6695.000000,6351.664551,29945000
2019-12-30,6680.000000,6720.000000,6670.000000,6685.000000,6342.177246,61168000
2020-01-02,6695.000000,6780.000000,6680.000000,6690.000000,6346.920898,49445000
2020-01-03,6750.000000,6800.000000,6725.000000,6800.000000,6451.279785,47755500
2020-01-06,6720.000000,6750.000000,6690.000000,6735.000000,6389.613281,27300000
2020-01-07,6735.000000,6770.000000,6730.000000,6740.000000,6394.356934,45022500
2020-01-08,6670.000000,6745.000000,6670.000000,6680.000000,6337.434082,53692500
2020-01-09,6740.000000,6755.000000,6730.000000,6740.000000,6394.356934,40363500
2020-01-10,6765.000000,6825.000000,6710.000000,6725.000000,6380.125977,73362000
2020-01-13,6740.000000,6760.000000,6735.000000,6745.000000,6399.100586,67855000
2020-01-14,6745.000000,6885.000000,6740.000000,6870.000000,6517.690430,93582000
2020-01-15,6870.000000,7060.000000,6800.000000,6835.000000,6484.485352,75623500
2020-01-16,6805.000000,6890.000000,6795.000000,6850.000000,6498.715820,88931500
2020-01-17,6840.000000,6890.000000,6800.000000,6875.000000,6522.433594,38249500
2020-01-20,6950.000000,6975.000000,6830.000000,6835.000000,6484.485352,93554500
2020-01-21,6885.000000,6895.000000,6825.000000,6830.000000,6479.741699,103984500
2020-01-22,6855.000000,6895.000000,6835.000000,6840.000000,6489.229004,94311500
2020-01-23,6885.000000,6895.000000,6830.000000,6840.000000,6489.229004,87728000
2020-01-24,6820.000000,6880.000000,6810.000000,6810.000000,6460.767090,69653500
2020-01-27,6865.000000,6940.000000,6815.000000,6840.000000,6489.229004,39679000
2020-01-28,6835.000000,6845.000000,6755.000000,6790.000000,6441.792480,82615000
2020-01-29,6800.000000,6845.000000,6770.000000,6785.000000,6437.049316,43821000
2020-01-30,6845.000000,6845.000000,6730.000000,6740.000000,6394.356934,71990000
2020-01-31,6800.000000,6805.000000,6480.000000,6480.000000,6147.690430,163136500
2020-02-03,6480.000000,6585.000000,6370.000000,6440.000000,6109.741699,149797000
2020-02-04,6570.000000,6620.000000,6520.000000,6600.000000,6261.536133,113316500
2020-02-05,6780.000000,6780.000000,6650.000000,6730.000000,6384.870117,123002500
2020-02-06,6740.000000,6780.000000,6680.000000,6740.000000,6394.356934,154693500
2020-02-07,6710.000000,6780.000000,6705.000000,6760.000000,6413.331055,82609000
2020-02-10,6760.000000,6785.000000,6630.000000,6785.000000,6437.049316,66578500
2020-02-11,6785.000000,6785.000000,6745.000000,6780.000000,6432.305664,77526500
2020-02-12,6800.000000,6800.000000,6760.000000,6800.000000,6451.279785,69971500
2020-02-13,6820.000000,6820.000000,6740.000000,6790.000000,6441.792480,49737000
2020-02-14,6780.000000,6795.000000,6675.000000,6680.000000,6337.434082,147028500
2020-02-17,6680.000000,6750.000000,6680.000000,6720.000000,6375.382324,115319000
2020-02-18,6685.000000,6720.000000,6670.000000,6695.000000,6351.664551,98436500
2020-02-19,6665.000000,6760.000000,6665.000000,6695.000000,6351.664551,74594000
2020-02-20,6690.000000,6695.000000,6565.000000,6595.000000,6256.792969,136724500
2020-02-21,6600.000000,6660.000000,6595.000000,6615.000000,6275.767090,98261000
2020-02-24,6565.000000,6600.000000,6510.000000,6525.000000,6190.382324,84910000
2020-02-25,6550.000000,6560.000000,6510.000000,6530.000000,6195.126465,86446500
2020-02-26,6500.000000,6535.000000,6420.000000,6420.000000,6090.767090,92824500
2020-02-27,6470.000000,6475.000000,6200.000000,6290.000000,5967.434570,129254500
2020-02-28,6200.000000,6290.000000,6035.000000,6290.000000,5967.434570,169946500
2020-03-02,6290.000000,6290.000000,6035.000000,6080.000000,5768.203613,144871500
2020-03-03,6200.000000,6350.000000,6200.000000,6320.000000,5995.895508,114663500
2020-03-04,6315.000000,6500.000000,6260.000000,6440.000000,6109.741699,83025000
2020-03-05,6540.000000,6540.000000,6340.000000,6435.000000,6104.998047,77583000
2020-03-06,6350.000000,6350.000000,6200.000000,6200.000000,5882.049316,77835500
2020-03-09,6000.000000,6040.000000,5785.000000,5785.000000,5488.331055,140889500
2020-03-10,5840.000000,6010.000000,5840.000000,5925.000000,5621.152344,133667000
2020-03-11,5950.000000,5980.000000,5790.000000,5850.000000,5549.998047,93204500
2020-03-12,5600.000000,5640.000000,5460.000000,5560.000000,5274.870117,129845500
2020-03-13,5560.000000,5560.000000,5560.000000,5560.000000,5274.870117,0
2020-03-16,5560.000000,5560.000000,5560.000000,5560.000000,5274.870117,0
2020-03-17,5495.000000,5505.000000,5120.000000,5120.000000,4857.434570,212200000
2020-03-18,5120.000000,5380.000000,4765.000000,5000.000000,4743.588379,180053500
2020-03-19,4995.000000,4995.000000,4650.000000,4650.000000,4411.536621,264419000
2020-03-20,4600.000000,5385.000000,4325.000000,4735.000000,4492.178711,335132000
2020-03-23,4760.000000,5000.000000,4405.000000,4430.000000,4202.818848,217843500
2020-03-24,4450.000000,4995.000000,4450.000000,4500.000000,4269.228516,253971000
2020-03-26,4650.000000,5395.000000,4650.000000,5280.000000,5009.229492,331633000
2020-03-27,5360.000000,5895.000000,5355.000000,5510.000000,5227.434082,269683000
2020-03-30,5480.000000,5555.000000,5155.000000,5495.000000,5213.203613,159964500
2020-03-31,5660.000000,5710.000000,5485.000000,5525.000000,5241.665039,182638500
2020-04-01,5560.000000,5750.000000,5425.000000,5480.000000,5198.973145,152831500
2020-04-02,5470.000000,5470.000000,5360.000000,5410.000000,5132.562012,136623500
2020-04-03,5460.000000,5530.000000,5365.000000,5495.000000,5213.203613,110506000
2020-04-06,5520.000000,5740.000000,5495.000000,5735.000000,5440.895996,78184000
2020-04-07,5735.000000,6100.000000,5580.000000,5655.000000,5364.998047,149153500
2020-04-08,5655.000000,5660.000000,5480.000000,5635.000000,5346.023438,106111500
2020-04-09,5600.000000,5695.000000,5500.000000,5595.000000,5308.075684,89997000
2020-04-13,5540.000000,5615.000000,5480.000000,5500.000000,5217.947266,58043000
2020-04-14,5505.000000,5590.000000,5445.000000,5515.000000,5232.177734,95796000
2020-04-15,5515.000000,5630.000000,5445.000000,5485.000000,5203.716797,95342000
2020-04-16,5485.000000,5520.000000,5185.000000,5240.000000,4971.280273,176990500
2020-04-17,5300.000000,5445.000000,5280.000000,5425.000000,5146.793457,160935500
2020-04-20,5430.000000,5500.000000,5330.000000,5355.000000,5080.382813,90744000
2020-04-21,5355.000000,5355.000000,5160.000000,5160.000000,4980.010254,73431000
2020-04-22,5160.000000,5235.000000,5045.000000,5145.000000,4965.534180,107263500
2020-04-23,5180.000000,5245.000000,5120.000000,5120.000000,4941.405762,105419500
2020-04-24,5120.000000,5140.000000,4920.000000,4920.000000,4748.382324,131149500
2020-04-27,4940.000000,5020.000000,4855.000000,4960.000000,4786.986816,151103500
2020-04-28,4960.000000,4975.000000,4805.000000,4830.000000,4661.521484,180488000
2020-04-29,4825.000000,4850.000000,4800.000000,4850.000000,4680.823730,121161000
2020-04-30,4880.000000,5250.000000,4880.000000,5170.000000,4989.661621,174081000
2020-05-04,5150.000000,5300.000000,5000.000000,5220.000000,5037.917969,114497500
2020-05-05,5220.000000,5340.000000,5200.000000,5285.000000,5100.650879,118643500
2020-05-06,5315.000000,5370.000000,5300.000000,5355.000000,5168.208984,86395500
2020-05-08,5345.000000,5400.000000,5150.000000,5245.000000,5062.045898,123028000
2020-05-11,5245.000000,5325.000000,5245.000000,5295.000000,5110.301270,40615500
2020-05-12,5340.000000,5340.000000,5030.000000,5220.000000,5037.917969,118660000
2020-05-13,5160.000000,5170.000000,5085.000000,5110.000000,4931.754395,94973000
2020-05-14,5070.000000,5110.000000,4905.000000,4920.000000,4748.382324,131268000
2020-05-15,4920.000000,4995.000000,4680.000000,4785.000000,4618.090820,205790000
2020-05-18,4800.000000,4845.000000,4750.000000,4765.000000,4598.789063,139997500
2020-05-19,4840.000000,4960.000000,4680.000000,4680.000000,4516.753906,128504500
2020-05-20,4720.000000,4800.000000,4690.000000,4765.000000,4598.789063,119158000
2020-05-26,4775.000000,5000.000000,4775.000000,4970.000000,4796.638184,176076500
2020-05-27,4970.000000,5000.000000,4855.000000,4965.000000,4791.812500,151753500
2020-05-28,5000.000000,5320.000000,5000.000000,5295.000000,5110.301270,229233000
2020-05-29,5295.000000,5295.000000,5190.000000,5190.000000,5008.964844,399414000
2020-06-02,5260.000000,5500.000000,5240.000000,5360.000000,5173.034668,181369500
2020-06-03,5410.000000,5780.000000,5400.000000,5780.000000,5578.384277,279673500
2020-06-04,5780.000000,5990.000000,5600.000000,5790.000000,5588.035645,236158500
2020-06-05,5790.000000,5855.000000,5585.000000,5725.000000,5525.302246,88157500
2020-06-08,5755.000000,5925.000000,5755.000000,5900.000000,5694.198242,173557500
2020-06-09,5940.000000,5995.000000,5795.000000,5805.000000,5602.512207,100110000
2020-06-10,5800.000000,5865.000000,5595.000000,5800.000000,5597.686523,115382500
2020-06-11,5750.000000,5810.000000,5605.000000,5680.000000,5481.872070,85187500
2020-06-12,5680.000000,5680.000000,5480.000000,5670.000000,5472.221191,96044000
2020-06-15,5680.000000,5710.000000,5500.000000,5500.000000,5308.151367,100844500
2020-06-16,5580.000000,5795.000000,5580.000000,5760.000000,5559.081543,91518500
2020-06-17,5800.000000,5800.000000,5680.000000,5720.000000,5520.476563,79800000
2020-06-18,5720.000000,5740.000000,5585.000000,5585.000000,5390.185547,68032000
2020-06-19,5600.000000,5650.000000,5545.000000,5575.000000,5380.534668,110071000
2020-06-22,5595.000000,5660.000000,5530.000000,5540.000000,5346.755371,51590500
2020-06-23,5570.000000,5660.000000,5520.000000,5620.000000,5423.965332,69954000
2020-06-24,5650.000000,5760.000000,5640.000000,5705.000000,5506.000488,57333000
2020-06-25,5700.000000,5745.000000,5640.000000,5725.000000,5525.302246,51415000
2020-06-26,5720.000000,5760.000000,5640.000000,5645.000000,5448.092773,57467500
2020-06-29,5640.000000,5695.000000,5585.000000,5675.000000,5477.046875,48796500
2020-06-30,5700.000000,5740.000000,5660.000000,5695.000000,5496.349121,74474000
2020-07-01,5700.000000,5800.000000,5675.000000,5800.000000,5597.686523,63959000
2020-07-02,5775.000000,5870.000000,5760.000000,5870.000000,5665.245117,75585500
2020-07-03,5870.000000,5905.000000,5840.000000,5870.000000,5665.245117,52219000
2020-07-06,5860.000000,5935.000000,5850.000000,5935.000000,5727.977539,67800000
2020-07-07,5940.000000,5995.000000,5900.000000,5990.000000,5781.058594,74168000
2020-07-08,5990.000000,6265.000000,5980.000000,6200.000000,5983.733887,106444500
2020-07-09,6210.000000,6240.000000,6030.000000,6100.000000,5887.221680,93543500
2020-07-10,6100.000000,6240.000000,6080.000000,6200.000000,5983.733887,67224000
2020-07-13,6230.000000,6240.000000,6140.000000,6175.000000,5959.605469,86006000
2020-07-14,6175.000000,6200.000000,6110.000000,6200.000000,5983.733887,45616500
2020-07-15,6200.000000,6240.000000,6150.000000,6150.000000,5935.478027,61468000
2020-07-16,6150.000000,6200.000000,6140.000000,6180.000000,5964.431152,66520500
2020-07-17,6135.000000,6180.000000,6040.000000,6120.000000,5906.523926,73348000
2020-07-20,6120.000000,6160.000000,6060.000000,6140.000000,5925.826660,59794500
2020-07-21,6100.000000,6235.000000,6100.000000,6200.000000,5983.733887,84159500
2020-07-22,6210.000000,6250.000000,6130.000000,6180.000000,5964.431152,44725500
2020-07-23,6180.000000,6215.000000,6140.000000,6200.000000,5983.733887,84026500
2020-07-24,6200.000000,6200.000000,6100.000000,6100.000000,5887.221680,58366500
2020-07-27,6100.000000,6140.000000,6000.000000,6100.000000,5887.221680,41972500
2020-07-28,6120.000000,6200.000000,6060.000000,6185.000000,5969.256836,65279000
2020-07-29,6185.000000,6185.000000,6100.000000,6135.000000,5921.001465,50262500
2020-07-30,6135.000000,6240.000000,6055.000000,6240.000000,6022.337891,80533500
2020-08-03,6220.000000,6235.000000,5825.000000,6130.000000,5916.175293,137079000
2020-08-04,6155.000000,6220.000000,6130.000000,6210.000000,5993.385254,79357000
2020-08-05,6200.000000,6220.000000,6100.000000,6205.000000,5988.559082,49393000
2020-08-06,6215.000000,6295.000000,6185.000000,6260.000000,6041.641113,55258500
2020-08-07,6265.000000,6285.000000,6160.000000,6180.000000,5964.431152,43621000
2020-08-10,6180.000000,6200.000000,6105.000000,6120.000000,5906.523926,37774500
2020-08-11,6140.000000,6200.000000,6130.000000,6175.000000,5959.605469,38795500
2020-08-12,6175.000000,6260.000000,6160.000000,6260.000000,6041.641113,35612000
2020-08-13,6260.000000,6300.000000,6180.000000,6300.000000,6080.245605,48581000
2020-08-14,6300.000000,6405.000000,6240.000000,6405.000000,6181.583496,57316000
2020-08-18,6405.000000,6425.000000,6300.000000,6360.000000,6138.152832,81563500
2020-08-19,6360.000000,6410.000000,6310.000000,6330.000000,6109.199707,58793500
2020-08-24,6340.000000,6380.000000,6280.000000,6315.000000,6094.722168,66882500
2020-08-25,6320.000000,6380.000000,6305.000000,6365.000000,6142.978516,49211000
2020-08-26,6385.000000,6390.000000,6305.000000,6340.000000,6118.850586,42983000
2020-08-27,6365.000000,6600.000000,6340.000000,6600.000000,6369.781250,68326000
2020-08-28,6560.000000,6600.000000,6425.000000,6495.000000,6268.443848,52292500
2020-08-31,6500.000000,6540.000000,6275.000000,6275.000000,6056.117676,97032000
2020-09-01,6280.000000,6520.000000,6240.000000,6520.000000,6292.571289,67446000
2020-09-02,6520.000000,6560.000000,6365.000000,6435.000000,6210.536621,66065000
